go,z1,z2,z3,z4,t,p,nparts,sum_scores_1,sum_scores_2,sum_scores_3,sum_scores_4,m_score,wishart_p
GO:0042592,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0042593,-1.4948319411556281,-0.21665038173861642,-0.5746476196198635,1.0977716084562243,3.816782311273932,4172.104327975545,7,0,2,2,4,16.782624043858277,437.4193684405704
GO:0042594,2.512014493199674,-0.15661268107953175,-0.349082128646978,-0.6269473899854361,6.84966570827039,,2,2,0,0,0,0,5515
GO:0042596,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0042599,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0042605,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0042609,-0.7969845179227881,-1.079592563513171,1.787089031318673,-1.003449085111802,6.001301697272783,,2,0,0,2,0,0,5515
GO:0042612,-0.7969845179227881,2.2946988379275797,-0.2713078814653671,-0.5401799775297234,6.266229453264037,,2,0,2,0,0,0,5515
GO:0042613,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0042625,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0042626,-1.2620724521209605,-1.7095991243039714,-0.5073844851021786,0.0850813062441742,4.78023388461814,4735.689270747051,5,0,0,2,3,18.32211434858199,274.46558013912704
GO:0042632,-1.3832377373705815,-1.8737292146253943,1.0695700139596187,2.117621249744036,11.052507579955853,2900.5436686999783,6,0,0,4,4,13.263082909481247,1154.4675445754303
GO:0042634,2.512014493199674,-0.15661268107953175,-0.349082128646978,-0.6269473899854361,6.84966570827039,,2,2,0,0,0,0,5515
GO:0042641,3.556148143017461,-0.22170966628642508,-0.49418017567538686,-0.887541772828909,13.72728923575821,,4,4,0,0,0,0,5515
GO:0042645,0.2784225857848638,-1.5302800423731275,-0.6163259445243482,-0.2639935084010119,2.8688263867323367,4557.8592103864285,7,2,0,2,3,22.683731566223372,66.04840655564449
GO:0042692,-0.7969845179227881,0.6075531372072045,0.7578905749266531,1.6825532156731289,4.4096885834735735,,2,0,1,1,1,0,5515
GO:0042693,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0042698,-0.7969845179227881,0.6075531372072045,0.7578905749266531,-0.7718145313207625,2.174400930659475,,2,0,1,1,0,0,5515
GO:0042711,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0042713,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0042730,-0.9766000781091453,1.4336020628500825,0.50831296542624,-0.8511449618870092,3.991792404136856,,3,0,2,1,0,0,5515
GO:0042731,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0042733,0.37498146459043125,-0.9459022391784563,-0.11738969837214647,-0.356126502537353,1.1759485719625933,,3,1,0,1,1,0,5515
GO:0042734,-1.5988610239280732,-0.47348814406398276,-0.08966550391056059,0.7757650555132645,3.3903989203525144,4136.618749434415,8,0,2,3,4,17.77407937319799,324.8130939839629
GO:0042742,-0.9139843324827622,1.11267204701469,-0.31010021179608616,-0.7752918845160315,2.7706460917842195,4308.5427128648,9,1,4,2,2,24.630804235479467,33.591933847495376
GO:0042752,0.2784225857848638,0.2779639258810367,0.16290815505063838,-0.9599478934173471,1.1028221054247338,5279.017949882292,7,2,2,2,1,21.522364833483508,97.7898432466008
GO:0042753,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0042754,-0.9766000781091453,-1.3228992008539349,-2.114258096708214,0.9294577014202674,8.037788926408457,,3,0,0,0,3,0,5515
GO:0042758,-0.9766000781091453,-1.3228992008539349,-0.6795575973460719,0.20977335193436553,3.209613395475314,,3,0,0,1,2,0,5515
GO:0042759,-0.7969845179227881,0.6075531372072045,0.7578905749266531,-0.7718145313207625,2.174400930659475,,2,0,1,1,0,0,5515
GO:0042760,-0.9766000781091453,-1.3228992008539349,-2.114258096708214,0.9294577014202674,8.037788926408457,,3,0,0,0,3,0,5515
GO:0042765,-1.1282558365396764,-1.528331584210989,2.529903134450433,5.528541753429978,40.57394245310347,,4,0,0,4,4,0,5515
GO:0042770,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0042771,-1.2620724521209605,-0.6409208432537055,-0.046854505359700496,-0.3262300814480151,2.112227812433736,5232.327430009438,5,0,1,2,2,17.465733038153104,356.6718978451733
GO:0042776,-1.7894153255951117,-1.6663292372781748,3.5502719802260168,-1.0468364394408747,19.678957999001938,521.3118060594984,10,0,1,9,1,7.225224283775226,3882.698180887114
GO:0042788,0.8575149876384429,-0.6181026222963514,-1.0372437241634502,0.06578257105750207,2.197584695685583,,2,1,0,0,1,0,5515
GO:0042789,-0.7969845179227881,0.6075531372072045,-0.998356600572645,0.10916627728535877,2.012938314342246,,2,0,1,0,1,0,5515
GO:0042797,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0042802,-1.3723460450512646,-2.143324663154764,0.6736652491926934,-0.7475568223333768,7.489840349642362,712.6176377686255,116,22,22,42,37,249.07302885869598,0.00000000000000000000000000000000000000000004688788183121296
GO:0042803,-1.2428471536194006,-0.1667386379320573,-1.3007634318492385,0.13676550833173318,3.283161130544731,3021.0303772033826,53,9,14,13,20,106.89767879412445,0.000000000000012406598895881148
GO:0042809,0.8575149876384429,-0.6181026222963514,-1.0372437241634502,0.06578257105750207,2.197584695685583,,2,1,0,0,1,0,5515
GO:0042813,2.3850471481281765,0.6458437385479254,-0.4666547826652953,-0.8568335729445016,7.057494491325146,,4,3,1,0,0,0,5515
GO:0042824,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0042826,-0.4260605688947361,0.3453843675282696,1.2928893538678006,-1.3646517442467534,3.8346552341202123,4475.991856368238,6,1,2,3,0,19.995326700700602,161.57251726924338
GO:0042832,-0.7969845179227881,0.6075531372072045,0.7578905749266531,-0.7718145313207625,2.174400930659475,,2,0,1,1,0,0,5515
GO:0042908,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0042910,0.37498146459043125,-0.9459022391784563,-1.5520901977342882,0.36355784694854865,3.5765004348499283,,3,1,0,0,2,0,5515
GO:0042923,-0.7969845179227881,0.6075531372072045,0.7578905749266531,-0.7718145313207625,2.174400930659475,,2,0,1,1,0,0,5515
GO:0042953,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0042974,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0042975,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0042976,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0042981,0.09659647431032506,0.521645088009535,-0.7742863713852683,-0.26942674886548146,0.9535546346108505,5152.493796720615,20,5,6,4,6,44.48551946870752,0.014847759757339478
GO:0042982,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0042987,-1.3832377373705815,3.006590601710627,-0.8914983405192127,-0.5618644257122991,12.063394608410272,2758.5271660615813,6,0,5,0,1,10.85338397911314,2035.334682562211
GO:0042988,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0042994,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0042995,0.5311165995811093,-1.339757903386883,0.8497726900769453,-1.0140843886751494,3.827516854193475,4478.181758524458,6,2,0,3,1,20.413994773227063,141.02628238158343
GO:0042998,-0.7969845179227881,-1.079592563513171,1.787089031318673,-1.003449085111802,6.001301697272783,,2,0,0,2,0,0,5515
GO:0043001,0.8575149876384429,-0.6181026222963514,-1.0372437241634502,0.06578257105750207,2.197584695685583,,2,1,0,0,1,0,5515
GO:0043005,-0.30352108054398086,0.2633451593202252,0.8780795434757089,-0.27413904430099334,1.0076516195527516,5222.866922914641,10,2,3,4,2,22.880071732201415,61.75705302251672
GO:0043008,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043009,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043010,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043011,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043014,-0.7969845179227881,0.6075531372072045,0.7578905749266531,-0.7718145313207625,2.174400930659475,,2,0,1,1,0,0,5515
GO:0043015,-1.1282558365396764,2.0542950687354855,1.5875376705030608,0.1850208677963927,8.047598038903189,,4,0,3,2,0,0,5515
GO:0043021,-0.4260605688947361,-0.6306795957389345,1.8883112690619395,-1.4986592223835715,6.390983274549972,3778.965105167975,6,1,1,4,0,15.440360910740509,644.2225231593726
GO:0043022,-0.4602463790866133,-1.4254548596143077,1.3498443946652552,-1.348879021163107,5.885302789803537,2507.070748412226,11,2,1,6,2,27.626901688839357,11.420548858472031
GO:0043023,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0043024,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043025,-2.19624412105578,-0.32859916216967666,-0.07008796678528077,-0.515885317087498,5.2025156321252535,1938.5374789553916,29,2,8,10,10,65.24251911613882,0.000002008862632801721
GO:0043027,-0.9766000781091453,-1.3228992008539349,2.1898434013782118,-1.2295953470374377,9.011128848198583,,3,0,0,3,0,0,5515
GO:0043029,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043032,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043034,-0.7969845179227881,-1.079592563513171,-1.7254053196799228,0.7585125321004402,5.3530692035347585,,2,0,0,0,2,0,5515
GO:0043043,-0.7969845179227881,-1.079592563513171,0.030841855819375208,-0.1224682765056807,1.8166541238222147,,2,0,0,1,1,0,5515
GO:0043045,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043065,-0.6856028401863838,-1.986569721860104,-0.998311896013045,-0.6119426306819747,5.787610939250104,1691.4855651583116,27,5,3,8,11,69.13609010252482,0.00000035891962019893097
GO:0043066,-2.4652683974959797,-1.4948666074679213,1.8010676109276766,-2.0787163346704243,15.87708058497343,50.67610417670538,57,6,12,26,14,134.3335190643599,0.00000000000000000003357711596528871
GO:0043068,-0.7969845179227881,0.6075531372072045,2.514137750425951,0.8015724070670074,7.9677120882269925,,2,0,1,2,0,0,5515
GO:0043069,0.37498146459043125,-0.9459022391784563,1.3173108009899952,0.929193159572878,3.634049819071136,,3,1,0,2,1,0,5515
GO:0043084,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0043085,-0.9766000781091453,1.4336020628500825,-0.9263875339359018,-0.1314606124011073,3.8844383428155176,,3,0,2,0,1,0,5515
GO:0043086,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0043087,-0.9139843324827622,0.3144940185642208,-1.4849318937130072,-0.051303767873593475,3.141928653300759,4107.603281697599,9,1,3,1,4,24.707991777817664,32.689354064244746
GO:0043097,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,3.087463601374351,12.516610133925163,,1,0,1,0,1,0,5515
GO:0043111,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0043113,0.8575149876384429,-0.6181026222963514,-1.0372437241634502,0.06578257105750207,2.197584695685583,,2,1,0,0,1,0,5515
GO:0043116,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043121,-0.9766000781091453,-1.3228992008539349,2.1898434013782118,-1.2295953470374377,9.011128848198583,,3,0,0,3,0,0,5515
GO:0043122,0.8575149876384429,-0.6181026222963514,0.7190034513358476,-0.8151982375486191,2.2988969352494193,,2,1,0,1,0,0,5515
GO:0043123,-1.2985763633598677,-2.388272125948078,-0.9705367220380605,-0.16605106024137306,8.359658802489161,1109.647417052715,18,2,1,6,9,46.94648881713211,0.005325670918368862
GO:0043124,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0043130,-0.9139843324827622,-0.4836840098862484,0.6637144320209744,2.488976283242474,7.704837367260049,2274.1072684972164,9,1,2,4,5,87.4930848474379,0.000000000092646567662215
GO:0043136,-0.7969845179227881,-1.079592563513171,1.787089031318673,-1.003449085111802,6.001301697272783,,2,0,0,2,0,0,5515
GO:0043149,-0.9766000781091453,-1.3228992008539349,-0.6795575973460719,0.20977335193436553,3.209613395475314,,3,0,0,1,2,0,5515
GO:0043153,-0.7969845179227881,-1.079592563513171,-1.7254053196799228,0.7585125321004402,5.3530692035347585,,2,0,0,0,2,0,5515
GO:0043154,-1.4948319411556281,-0.21665038173861642,0.3665050503908095,-0.68960333643259,2.8913386337875218,4548.4149651902935,7,0,2,3,2,22.296772210528914,75.34642696190929
GO:0043161,-1.4399231635928802,2.2306841256476666,-1.4941438115382366,-0.4010983427453456,9.442675995578893,468.82649444507405,46,7,19,8,14,79.45091081152493,0.0000000035470958787265275
GO:0043162,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043167,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0043171,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043183,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0043194,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0043195,-0.6082046776853821,-0.8734652120558721,0.3456658879385672,-0.7128521658234175,1.760497523033685,5024.973285409145,7,1,1,3,2,20.1806701373346,152.15568475077856
GO:0043197,-0.7690723912565415,-1.0881968299148435,1.6524684658973785,-1.3606281391703816,6.357605647517264,2956.2672957623568,8,1,1,5,1,18.380747299214804,269.5219336319833
GO:0043198,-0.4260605688947361,-1.6067435590061385,1.4676919627642142,0.2969316315421331,5.005440564147562,4134.750172542575,6,1,0,4,2,12.748996379098745,1312.825225516438
GO:0043200,-0.9766000781091453,-1.3228992008539349,-0.6795575973460719,0.20977335193436553,3.209613395475314,,3,0,0,1,2,0,5515
GO:0043202,-0.6082046776853821,-0.8734652120558721,1.2868185579492404,-1.1849596526366502,4.192885786089523,4027.58818848977,7,1,1,4,1,17.81736976509969,320.5517345691501
GO:0043204,-0.6082046776853821,-0.8734652120558721,-0.5954867820721059,-0.24074467901018448,1.5454169147244985,5112.074801451846,7,1,1,2,3,19.914740317225405,165.83325402804383
GO:0043209,-0.9766000781091453,0.055351430998073714,1.3490781834022256,-1.0403701544622235,3.8591934967039245,,3,0,1,2,0,0,5515
GO:0043217,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043220,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0043225,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043231,-0.5514032273689234,-0.9610317396483331,-0.7888306082754608,0.23799849284656738,1.9065245349138382,4252.742977920987,57,12,12,16,21,116.63570218628837,0.00000000000000013418743656738017
GO:0043232,-0.7969845179227881,0.6075531372072045,0.7578905749266531,-0.7718145313207625,2.174400930659475,,2,0,1,1,0,0,5515
GO:0043235,-0.9775854582231714,-0.6387409642083715,-0.653330318814937,-1.1883515512110052,3.2026832622356785,3189.587723593844,35,6,8,10,11,89.83586632426483,0.00000000003183639317352096
GO:0043236,-0.9766000781091453,-1.3228992008539349,2.1898434013782118,-1.2295953470374377,9.011128848198583,,3,0,0,3,0,0,5515
GO:0043242,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043244,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043248,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0043249,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043252,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0043254,0.37498146459043125,-0.9459022391784563,1.3173108009899952,-1.0758108520232548,3.9280188806051073,,3,1,0,2,0,0,5515
GO:0043262,-0.7969845179227881,-1.079592563513171,0.030841855819375208,-0.1224682765056807,1.8166541238222147,,2,0,0,1,1,0,5515
GO:0043267,-0.7969845179227881,-1.079592563513171,1.787089031318673,1.4509186618820893,7.099556594258787,,2,0,0,2,1,0,5515
GO:0043270,-0.7969845179227881,0.6075531372072045,-0.998356600572645,0.10916627728535877,2.012938314342246,,2,0,1,0,1,0,5515
GO:0043276,-1.1282558365396764,-1.528331584210989,-1.1994593843997219,0.4502099021588797,5.250150434809186,,4,0,0,1,3,0,5515
GO:0043280,-0.7969845179227881,-1.079592563513171,0.030841855819375208,-0.1224682765056807,1.8166541238222147,,2,0,0,1,1,0,5515
GO:0043281,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043291,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0043295,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043296,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043325,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043330,-0.9766000781091453,0.055351430998073714,-0.08562231595991596,-0.3206858049763217,1.0669820599799746,,3,0,1,1,1,0,5515
GO:0043335,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043371,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0043378,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0043388,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043392,-1.3832377373705815,0.07839871190901399,2.9268498480469347,3.696464880219618,24.14979563982448,1729.6903840232599,6,0,2,5,3,283.55089696318623,0.0000000000000000000000000000000000000000000000000025573046893395296
GO:0043393,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0043394,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043401,0.37498146459043125,1.810599024525561,-0.3642196349619764,1.307643544723307,5.2614675089476695,,3,1,2,0,1,0,5515
GO:0043403,1.7265630072900078,0.809345354349031,-0.3959870173742069,-0.7328011644338572,4.329862985273212,,3,2,1,0,0,0,5515
GO:0043404,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043405,-0.7969845179227881,-1.079592563513171,1.787089031318673,-1.003449085111802,6.001301697272783,,2,0,0,2,0,0,5515
GO:0043406,-1.4948319411556281,-1.1207723658656987,-0.9642646694073569,0.13048134288881075,4.437484961896646,3936.5804222139227,7,0,1,2,4,19.969787029429188,162.91172418170575
GO:0043407,-1.1282558365396764,-0.3341226998954976,-0.6848339793043672,1.7278545664104357,4.839078193146551,,4,0,1,1,3,0,5515
GO:0043408,0.2784225857848638,-1.5302800423731275,0.32482672548632485,-0.736100995214245,3.066633221106202,4475.249153911082,7,2,0,3,2,23.084032454063085,57.5799890598683
GO:0043409,0.37498146459043125,-0.9459022391784563,-0.11738969837214647,1.6488775090587797,3.767919526032993,,3,1,0,1,2,0,5515
GO:0043410,-1.4875857043790046,0.07976877552790806,-1.9937358108242789,-0.10831058732727517,6.205987952112329,1707.0851683913165,20,2,6,3,9,50.458898638956,0.0012118544858767733
GO:0043415,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043425,0.37498146459043125,0.4323483926735524,0.47654558301400946,-0.8865856594480404,1.3406660556628684,,3,1,1,1,0,0,5515
GO:0043433,0.8575149876384429,1.069043078424024,1.4460521704431255,3.4441910016240818,15.831703592862446,,2,1,1,1,1,0,5515
GO:0043434,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043462,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0043473,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043484,-2.1216257693737046,0.9757334100129125,-1.5984000053147198,-0.13251440691958338,8.025794237717331,1449.366179255207,14,0,6,2,6,39.69524736014347,0.10573042365697767
GO:0043488,-0.21407304884077044,0.7200761610052318,-1.3753241792653015,-0.060264664966358295,2.459485375803298,5166.082956751177,5,1,2,0,2,17.804972718581986,321.7668734761763
GO:0043491,-1.9622219139550279,-2.6580192445766677,1.5172617571078306,6.025395158470376,49.52285119944547,25.714129268135572,12,0,0,8,11,19.973548636243045,162.7138348026703
GO:0043495,1.2139461532388922,-0.875020625248707,1.017861479387523,-1.1540401962239777,4.607177123295776,,4,2,0,2,0,0,5515
GO:0043503,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043507,0.37498146459043125,0.4323483926735524,0.47654558301400946,-0.8865856594480404,1.3406660556628684,,3,1,1,1,0,0,5515
GO:0043508,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043518,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043519,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043522,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043523,0.37498146459043125,-0.9459022391784563,-0.11738969837214647,-0.356126502537353,1.1759485719625933,,3,1,0,1,1,0,5515
GO:0043524,-0.7381696042995617,-1.072929505027132,2.2346502559195165,-1.8940067770067686,10.276995525098265,1048.3085034115666,13,2,2,8,1,29.486007911439675,5.730579401468245
GO:0043525,-1.3832377373705815,-1.8737292146253943,0.05352879246775444,1.2073701136507533,6.884815730786871,3664.260672139794,6,0,0,3,4,11.78990992075124,1650.9877297031046
GO:0043531,0.5311165995811093,-0.3636939401196788,0.25435077488280616,-0.8800769105383315,1.2535878095765545,5293.38633682646,6,2,1,2,1,19.01344366671314,221.10880979039604
GO:0043532,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043533,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043534,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,2.760049539240484,10.112528892177364,,1,0,0,1,1,0,5515
GO:0043536,-1.2620724521209605,-0.6409208432537055,-0.046854505359700496,-0.3262300814480151,2.112227812433736,5232.327430009438,5,0,1,2,2,17.465733038153104,356.6718978451733
GO:0043539,0.8339263544394198,2.0810731652641685,-0.4788962503016376,-0.9103677134400033,6.084409676038197,4521.187553939475,5,2,3,0,0,21.13638645414982,111.19538077432654
GO:0043542,-0.9766000781091453,-1.3228992008539349,-0.6795575973460719,0.20977335193436553,3.209613395475314,,3,0,0,1,2,0,5515
GO:0043545,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043547,-0.7690723912565415,-0.2420350030827943,2.0171085038579637,-0.4553475326163712,4.926121377506275,3469.518252512201,8,1,2,5,1,17.62052261735021,340.34368093706047
GO:0043548,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0043552,-0.7969845179227881,0.6075531372072045,-0.998356600572645,0.10916627728535877,2.012938314342246,,2,0,1,0,1,0,5515
GO:0043558,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0043560,0.042845158349608004,-0.007467220414356586,1.0453868723976145,0.6139380969226859,1.471645166809036,,4,1,1,2,1,0,5515
GO:0043565,0.08621981906067222,0.5857673785164076,-1.3898113292803447,-0.6094711346326623,2.653587873879265,3947.114235089575,16,4,5,2,5,43.147685131238646,0.02580788717093358
GO:0043576,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
