go,z1,z2,z3,z4,t,p,nparts,sum_scores_1,sum_scores_2,sum_scores_3,sum_scores_4,m_score,wishart_p
GO:0007219,-1.4187463179692883,-0.16125912416014154,-1.0206620475470232,-0.271225786012958,3.1541600621775383,4438.993791523401,7,0,3,2,5,10.561546045111525,2165.6354776457097
GO:0007220,-0.9268919982233768,1.3343144134797873,-0.9061556032803835,-1.4961622310555236,5.6991431293839145,,3,0,3,0,0,0.0020889556930678956,5515
GO:0007224,-1.197834080982263,-1.531525074391776,-0.9422982181524457,0.739423789327834,5.2150490112105645,4661.665009749915,5,0,0,2,6,11.921192458324983,1601.365371549832
GO:0007229,0.6886874470491142,-0.24884925741859565,1.6279861234582098,0.5600748531836742,3.500239011982018,3514.5379880356795,13,7,4,10,6,45.86164224125823,0.008379625744876985
GO:0007231,2.1561609995574083,-0.060198519470793965,-0.18358567411322918,-0.14132338683140033,4.706330117163985,,1,2,0,0,0,0,5515
GO:0007249,-1.5174804124729349,0.12214120097747988,-1.6355981037364558,1.833969654845378,8.356291127055217,2393.129987809219,8,0,4,1,10,22.18859423077918,78.15932876842814
GO:0007252,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0007254,-0.1493457695347129,-1.004982449207527,1.7577631838174457,-1.0100334941206264,5.142192951722642,,3,1,0,4,0,10.336933882973808,2269.128683351413
GO:0007259,-1.3128321604190076,-0.4890736071270987,2.537471469259316,-1.3826697859307764,10.31325846884964,3013.490854035958,6,0,2,8,0,12.844607749356426,1282.1836453456135
GO:0007260,-0.7564187111277173,-0.9671408095862676,2.562782665955226,-0.5844913262662514,8.417015715512356,,2,0,0,4,0,0.0013912189646297255,5515
GO:0007263,-1.070828612733914,-1.369138595082631,-0.5629866900791857,1.6783923402099499,6.155169271276227,,4,0,0,2,6,13.96411271255127,963.1111492881745
GO:0007264,-0.9268919982233768,1.3343144134797873,-0.9061556032803835,-0.6418132514753012,3.8725659575161684,,3,0,3,0,1,8.098218383030916,3415.1283823450467
GO:0007265,-0.5627484905590167,-1.719050369333203,2.453791229376101,-1.9905377532017705,13.255151980215707,1520.7584951465958,8,2,0,10,0,7.237631131882797,3876.1449242235917
GO:0007266,-1.0401144515159757,1.263904664106195,0.808626158433253,-0.5758001850418961,3.664715189398575,4008.89831996427,8,1,6,5,2,28.084051023643024,9.652046473660036
GO:0007267,-0.9666922302084523,-0.7685876298747992,0.7752093480708109,-0.1872038673529559,2.1612156340302278,4509.99887316452,11,2,3,8,6,24.30810171414695,37.63034280400046
GO:0007268,-0.46018773546891634,0.9321116978507507,-0.652898614166331,-0.18378057296598999,1.540656868526242,4781.720314180672,16,5,9,5,8,29.66139008800154,5.365811425020231
GO:0007274,0.2766079025220597,-1.0569992411388673,0.5335780276262561,-0.17869856283145225,1.5103980154293473,,4,2,0,3,2,14.30129403893173,880.6732587881221
GO:0007275,-1.8623465546970888,-1.537471255898423,0.905293686141879,1.579200760922483,9.145584253972492,1380.4281004483162,12,0,2,10,12,44.80528331746942,0.013003582185629083
GO:0007281,-0.5345966714184823,-0.6835238869580222,0.41637068928570714,-1.0573557893679402,2.044364321340079,,1,0,0,1,0,0,5515
GO:0007283,1.244084760431311,-0.2561169028890225,0.7696140210381056,-0.6401643554962565,2.6154589025092765,4052.3410996671937,14,9,4,8,4,37.508665713087,0.2547862645525378
GO:0007286,-0.5345966714184823,-0.6835238869580222,0.41637068928570714,-1.0573557893679402,2.044364321340079,,1,0,0,1,0,0,5515
GO:0007288,0.628200459153951,-0.8248605846622554,0.37517207534347086,-1.3038494682654882,2.915808323024316,,3,2,0,2,0,12.912956461342755,1260.615003116238
GO:0007338,-0.7564187111277173,-0.9671408095862676,2.562782665955226,-0.5844913262662514,8.417015715512356,,2,0,0,4,0,0.0013912189646297255,5515
GO:0007339,-0.7564187111277173,-0.9671408095862676,-0.3976861109496483,0.13976680684948828,1.6852196152504562,,2,0,0,1,2,13.239959159308487,1161.2560538381979
GO:0007344,2.1561609995574083,-0.060198519470793965,-0.18358567411322918,-0.14132338683140033,4.706330117163985,,1,2,0,0,0,0,5515
GO:0007346,0.3919834313549014,-1.4978826913598293,-0.2337135454334875,-0.18591434631904757,2.486489733018458,4576.962184203555,8,4,0,4,5,19.18375127772593,209.51422869493035
GO:0007368,1.405746687842615,-0.6447387201169836,-0.20127092144003217,-1.2253179948382347,3.9337259398902806,,3,3,0,1,0,7.297508946965956,3844.4587640111636
GO:0007369,-0.5345966714184823,2.222689281500768,-0.06677574881868098,-0.024236867511811533,5.231187669567201,,1,0,2,0,0,0,5515
GO:0007386,-0.5345966714184823,-0.6835238869580222,1.8112390170069723,-0.41308750418014684,4.204226567972092,,1,0,0,2,0,0,5515
GO:0007389,0.2766079025220597,-0.32933472743353387,0.06335625720097446,-0.8216025400777422,0.8640180436200872,,4,2,1,2,1,12.455130674838657,1410.4610648947194
GO:0007398,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0007399,-0.7950040128299745,-0.01930803860891664,-0.23507973744166014,-0.8580101950910646,1.4238481586065328,4802.141095162197,22,6,9,10,10,35.72873550619164,0.5167818486358675
GO:0007403,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0007405,0.2766079025220597,-0.32933472743353387,-0.6351445922136846,-0.40396405076735525,0.7515689017620314,,4,2,1,1,2,11.020518130403055,1962.908093291667
GO:0007409,0.1908265261133943,-1.641715492662843,0.38575797355860775,0.18114282599622156,2.9132664594916484,4230.72776557399,9,4,0,6,6,27.099549717332504,13.851117892659689
GO:0007411,-1.0812088693509954,-0.5128321395454525,-1.8387504157384975,0.5936976538587557,5.165489418089913,2693.6650012119476,12,2,4,2,11,14.9869245882322,730.954184007688
GO:0007413,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0007416,2.1832929165312787,-0.46461685557171206,-0.7777139182235354,0.5619114377494636,5.903220184329279,,3,4,0,0,2,17.373244417793938,366.76046694521415
GO:0007417,0.007965137111391126,0.05015389015488451,1.0726435593824675,0.11793790756001649,1.1670524116311956,5400.360566711181,5,2,2,4,2,23.404124229420514,51.56123963851946
GO:0007420,-0.2037915308335144,-0.2005707397109842,-1.4118945837352344,-1.325346963746144,3.8317504995596923,3240.966076954809,14,5,5,3,6,14.124885390915905,923.0512816805797
GO:0007422,1.1472028022985585,1.529890254179907,-0.17712237559183336,-0.11712837069484566,3.7017298505932508,,2,2,2,0,0,38.89961242950237,0.1457996928897981
GO:0007497,-0.5345966714184823,2.222689281500768,-0.06677574881868098,-0.024236867511811533,5.231187669567201,,1,0,2,0,0,0,5515
GO:0007498,1.1472028022985585,-0.5261588541273514,1.1515105776169643,-0.3922272565796088,3.072736240545994,,2,2,0,2,0,34.089243423365595,0.9837541218921038
GO:0007507,0.9446934266615633,0.07053367416632528,0.1806221104810678,-2.5786725096899037,7.579596928594028,1166.3138906789886,22,12,8,10,2,36.146845324721674,0.4380127014004427
GO:0007512,3.0508243157248343,-0.08517689866843514,-0.2597615107212973,-0.19996318689296633,9.42224542804928,,2,4,0,0,0,0.0013912189646297255,5515
GO:0007517,-1.070828612733914,0.08619043232803622,-0.10642853210043085,1.0378380422969558,2.242537542958363,,4,0,2,2,4,21.37358022294425,102.76669971250301
GO:0007518,-0.5345966714184823,-0.6835238869580222,1.8112390170069723,-0.41308750418014684,4.204226567972092,,1,0,0,2,0,0,5515
GO:0007519,0.628200459153951,-0.8248605846622554,0.37517207534347086,0.4048484908949566,1.3796871877080437,,3,2,0,2,2,22.084467158973972,80.9603604504392
GO:0007520,1.1472028022985585,-0.5261588541273514,1.1515105776169643,-0.3922272565796088,3.072736240545994,,2,2,0,2,0,34.089243423365595,0.9837541218921038
GO:0007528,0.19539204558542064,-0.7466498318568094,-0.11649922948382105,0.6916972145194973,1.087681129934212,,2,1,0,1,2,29.309740605562897,6.121442213717226
GO:0007548,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0007565,-0.5949344719354359,-0.08951034807089477,-0.3556212122060335,-0.8090950581264752,1.143060387964442,5404.159992602052,5,1,2,2,2,11.268461842414295,1858.4915659860508
GO:0007566,-0.7564187111277173,-0.9671408095862676,0.5891368146853098,-0.4502614461217255,2.057348168392479,,2,0,0,2,1,15.226499052328586,683.968769479089
GO:0007567,-0.7564187111277173,-0.9671408095862676,-0.3976861109496483,0.13976680684948828,1.6852196152504562,,2,0,0,1,2,13.239959159308487,1161.2560538381979
GO:0007584,-0.9268919982233768,-1.1851043137527986,1.528058068910477,-1.4609124151199953,6.732827557460171,,3,0,0,4,0,0.8844240161562145,5514.461310366636
GO:0007585,-0.7564187111277173,1.0889082987209908,1.234149712746428,-0.3093924403814884,3.376739745204863,,2,0,2,2,0,36.70942718180938,0.35037259772910756
GO:0007595,0.19539204558542064,-0.7466498318568094,-1.103322155118779,0.2358988416928096,1.8686320643778127,,2,1,0,0,2,11.525423675913451,1754.1682343825719
GO:0007596,-1.070828612733914,-0.6414740813772973,1.06229408773951,1.2631035302328586,4.282062171861515,,4,0,1,4,4,26.769923309421074,15.61669032545581
GO:0007599,-0.5345966714184823,2.222689281500768,-0.06677574881868098,-0.024236867511811533,5.231187669567201,,1,0,2,0,0,0,5515
GO:0007600,-0.5345966714184823,-0.6835238869580222,1.8112390170069723,-0.41308750418014684,4.204226567972092,,1,0,0,2,0,0,5515
GO:0007601,-1.6103562239641116,-0.11355925182937004,-0.4697693646604884,0.8177974050730562,3.4956187234537435,3921.96113479965,9,0,4,4,8,26.16919055320117,19.408253212327537
GO:0007602,-0.7564187111277173,1.0889082987209908,-0.7394961385234877,0.8706640655609391,3.0628010035178117,,2,0,2,0,2,29.74335692068381,5.203176321972106
GO:0007605,0.641122213632771,-0.07834672832432044,-0.8909258554127708,-0.07293038564669785,1.2162436236460634,5148.854720354248,9,5,3,2,5,18.708394853616145,243.3587640118073
GO:0007608,-0.5345966714184823,0.7695826972713727,-0.5226366936271196,-0.8629304710337725,1.895849240395259,,1,0,1,0,0,0,5515
GO:0007611,-0.9666922302084523,-0.7685876298747992,0.7752093480708109,-1.0832031646398739,3.299499441964162,3798.163987204599,11,2,3,8,4,21.674394810434826,92.93910883628439
GO:0007612,-1.3128321604190076,-1.0838163849646938,2.350891897213112,-0.5158555319790251,8.690985880004003,3292.6412859764905,6,0,1,8,2,13.588280351020524,1062.2607930978786
GO:0007613,1.2137643552050452,-0.9728681214886589,0.395220811448961,1.101657814024704,3.789545720779256,4913.3350905948455,5,4,0,3,4,24.575162615640263,34.25731607360796
GO:0007616,-0.7564187111277173,1.0889082987209908,1.234149712746428,-0.3093924403814884,3.376739745204863,,2,0,2,2,0,36.70942718180938,0.35037259772910756
GO:0007617,-0.5345966714184823,-0.6835238869580222,1.8112390170069723,-0.41308750418014684,4.204226567972092,,1,0,0,2,0,0,5515
GO:0007623,-0.2115305015508887,-1.4234379868476759,0.7769430406821156,0.19849629014487508,2.7139621211529845,4832.35002814065,6,2,0,5,4,20.66209949614347,130.02688594279948
GO:0007626,0.628200459153951,-0.8248605846622554,1.9874682987244146,-0.5591545731212575,5.337714876087528,,3,2,0,4,0,22.740866995709244,64.77130093498785
GO:0007628,0.19539204558542064,-0.7466498318568094,-0.11649922948382105,-1.3999560370763056,2.5691129991065744,,2,1,0,1,0,2.1264750397190895,5488.945288218728
GO:0007631,-0.7564187111277173,-0.9671408095862676,2.562782665955226,-0.5844913262662514,8.417015715512356,,2,0,0,4,0,0.0013912189646297255,5515
GO:0008009,-0.7564187111277173,3.144957407028249,-0.09448324046236944,-0.03429355449672522,10.473029489174253,,2,0,4,0,0,0.0013912189646297255,5515
GO:0008013,1.0719386196096299,-1.6174515739692268,0.11756415334800008,-0.1580697048766222,3.804009360098342,3505.7443660739377,11,7,0,6,6,46.585465510895865,0.006194106167776188
GO:0008016,-0.5345966714184823,-0.6835238869580222,1.8112390170069723,-0.41308750418014684,4.204226567972092,,1,0,0,2,0,0,5515
GO:0008017,-0.12124706802773837,0.27846779488252005,-0.7824573862515666,-1.154660646846278,2.0377259349671553,4411.096648450369,16,6,7,5,6,20.941368372855433,118.60635166486992
GO:0008020,-0.5345966714184823,2.222689281500768,-0.06677574881868098,-0.024236867511811533,5.231187669567201,,1,0,2,0,0,0,5515
GO:0008021,1.1315758904373243,-0.12137276362061111,0.08876159975482646,-0.5474105462054446,1.6027322712559076,5089.143544465829,7,5,2,3,2,18.45820757756998,263.1151321043169
GO:0008023,-0.5345966714184823,2.222689281500768,-0.06677574881868098,-0.024236867511811533,5.231187669567201,,1,0,2,0,0,0,5515
GO:0008028,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0008033,-0.7564187111277173,-0.9671408095862676,-1.3845090365846062,1.7756216856186033,6.577228254934781,,2,0,0,0,4,0.0013912189646297255,5515
GO:0008035,-0.7564187111277173,-0.9671408095862676,0.5891368146853098,0.595565179676176,2.2093106817715666,,2,0,0,2,2,18.9161856824285,227.9915153724427
GO:0008039,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0008045,0.8107821640694629,-0.3718612032144081,-0.5810416562743936,-0.9214737306935669,1.98237171471364,,1,1,0,0,0,0,5515
GO:0008046,-0.7564187111277173,-0.9671408095862676,-1.3845090365846062,1.7756216856186033,6.577228254934781,,2,0,0,0,4,0.0013912189646297255,5515
GO:0008047,0.007965137111391126,0.05015389015488451,-1.4276650444761592,-0.3744647848824419,2.1810302104430397,5219.283987777582,5,2,2,0,3,9.295705358741895,2781.1532021916
GO:0008063,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,-0.22335436808893955,1.7603433073022983,,1,0,0,0,1,0,5515
GO:0008076,-1.070828612733914,-1.369138595082631,2.2310167075794505,-1.4726922522319579,10.16747242967717,,4,0,0,6,0,1.1804353195227844,5512.979915648182
GO:0008080,0.8107821640694629,-0.3718612032144081,-0.5810416562743936,-0.9214737306935669,1.98237171471364,,1,1,0,0,0,0,5515
GO:0008083,2.5417236456194088,-0.7856350469611437,-0.12240132368150408,-1.416208899104037,9.098211247654909,3218.1664573718763,6,7,0,2,0,13.551035817610126,1072.5151670793873
GO:0008088,-0.5345966714184823,-0.6835238869580222,1.8112390170069723,-0.41308750418014684,4.204226567972092,,1,0,0,2,0,0,5515
GO:0008092,0.628200459153951,-0.8248605846622554,-1.237124148037473,1.3688515549111706,4.479261538050768,,3,2,0,0,4,17.373244417793938,366.76046694521415
GO:0008093,-0.1493457695347129,-0.165176206796665,0.4089265519601778,-0.41566608490032364,0.3895865572040533,,3,1,1,2,1,26.08974479247346,19.97169432972734
GO:0008097,-0.9268919982233768,2.174120655890649,0.9696002116242364,-0.26675401112698216,6.59721167557501,,3,0,4,2,0,24.48531986214813,35.35838887079501
GO:0008104,0.8693493923118605,-0.8717090403021283,-1.9106435850103471,0.5231240695465641,5.439862717937609,3273.5253613987734,8,5,1,0,7,17.131530650994623,394.3431148419484
GO:0008113,-0.7564187111277173,-0.9671408095862676,2.562782665955226,-0.5844913262662514,8.417015715512356,,2,0,0,4,0,0.0013912189646297255,5515
GO:0008126,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,-0.22335436808893955,1.7603433073022983,,1,0,0,0,1,0,5515
GO:0008134,-1.197834080982263,1.073175901798428,1.124989156351317,1.4953104542595097,6.08806695828932,4520.617624428152,5,0,4,4,4,131.74397817847031,0.0000000000000000001135178029294662
GO:0008135,-0.7564187111277173,-0.9671408095862676,-1.3845090365846062,1.7756216856186033,6.577228254934781,,2,0,0,0,4,0.0013912189646297255,5515
GO:0008137,-0.9268919982233768,-1.1851043137527986,3.1403542922914207,-0.7162175199757641,12.638393627879408,,3,0,0,6,0,0.0020889556930678956,5515
GO:0008138,-0.39861743460664334,-1.5776615826698706,-1.2377749081936664,3.2895409707489356,15.001078450194472,1744.5546264415123,7,2,0,2,12,8.62104464214221,3134.7539259799655
GO:0008139,1.8166639642518723,-0.8332038832628796,1.1984084320728052,-0.9098287698441869,6.258467830595056,4494.255820915041,5,5,0,4,0,23.571944393174203,48.649818817135696
GO:0008140,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0008143,1.1472028022985585,-0.5261588541273514,0.16468765198200627,-0.8480256294062966,2.339186900223565,,2,2,0,1,0,19.39325126559635,196.01910509777096
GO:0008146,-0.9268919982233768,-1.1851043137527986,-0.08423815447046684,-0.4969093511037809,2.5176159807289875,,3,0,0,2,2,8.81821427530304,3030.152608883687
GO:0008150,1.4133699935622752,0.03362580190466791,-0.37689039078447384,0.394795609904909,2.296655373521822,4245.529801259414,15,10,5,5,8,52.351804633616695,0.0005416429313403696
GO:0008157,-0.7564187111277173,1.0889082987209908,-0.7394961385234877,-0.17516256023696242,2.335427010967477,,2,0,2,0,1,21.5780068854068,95.98751799381593
GO:0008170,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,-0.22335436808893955,1.7603433073022983,,1,0,0,0,1,0,5515
GO:0008173,2.1561609995574083,-0.060198519470793965,-0.18358567411322918,-0.14132338683140033,4.706330117163985,,1,2,0,0,0,0,5515
GO:0008175,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0008180,-1.070828612733914,-1.369138595082631,-1.9599883889085037,-0.44739195156999645,7.062928453380243,,4,0,0,0,4,0.0027881163740131132,5515
GO:0008186,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0008187,-0.5345966714184823,0.7695826972713727,-0.5226366936271196,-0.8629304710337725,1.895849240395259,,1,0,1,0,0,0,5515
GO:0008188,-0.5345966714184823,-0.6835238869580222,1.8112390170069723,-0.41308750418014684,4.204226567972092,,1,0,0,2,0,0,5515
GO:0008190,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0008194,2.1561609995574083,-0.060198519470793965,-0.18358567411322918,-0.14132338683140033,4.706330117163985,,1,2,0,0,0,0,5515
GO:0008195,6.494966151384665,-0.1813349496658807,-0.5530119223422175,-0.42570597189050385,42.70451543235874,169.35324045721742,9,18,0,0,0,0.006305432415075728,5514.999999999986
GO:0008201,-1.2709284314243303,-2.0724450257153424,0.11962695117471167,0.5013758765604158,6.175975839459059,2554.622541753758,10,1,0,7,9,25.16309446253732,27.82200361278224
GO:0008202,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0008203,-0.7621813309849481,-1.5509985748249824,0.043361656897643264,0.22053702667448077,3.037033773834443,4727.49526590013,6,1,0,4,5,11.555818422509239,1742.0932822461518
GO:0008206,-0.5345966714184823,2.222689281500768,-0.06677574881868098,-0.024236867511811533,5.231187669567201,,1,0,2,0,0,0,5515
GO:0008207,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,-0.22335436808893955,1.7603433073022983,,1,0,0,0,1,0,5515
GO:0008211,-0.5345966714184823,-0.6835238869580222,0.41637068928570714,1.8991836235656476,4.533261492050123,,1,0,0,1,2,0,5515
GO:0008217,-1.5174804124729349,1.6689106371905225,1.8192008936659823,-1.1468670103446295,9.712805348098641,2092.0046479741777,8,0,7,7,0,32.57393303972904,1.770943237083619
GO:0008233,-0.39861743460664334,-1.5776615826698706,-0.18012078724108183,2.657162256166556,9.74086668219727,2502.5945218021448,7,2,0,4,10,19.99585919738836,161.54470409755365
GO:0008234,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0008236,-1.070828612733914,0.8138549460333697,0.1218505468889465,1.4578262109406388,3.9491386081152933,,4,0,3,2,4,39.26251709464643,0.12594480040645767
GO:0008237,1.2137643552050452,-0.9728681214886589,-0.854933490480352,-0.8006722830463887,3.791683669758825,4912.939346504513,5,4,0,1,2,14.329129412303939,874.1349695406551
GO:0008250,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0008251,-0.7564187111277173,-0.9671408095862676,-1.3845090365846062,1.7756216856186033,6.577228254934781,,2,0,0,0,4,0.0013912189646297255,5515
GO:0008252,-0.5345966714184823,-0.6835238869580222,0.41637068928570714,-1.0573557893679402,2.044364321340079,,1,0,0,1,0,0,5515
GO:0008253,-0.5345966714184823,-0.6835238869580222,0.41637068928570714,-1.0573557893679402,2.044364321340079,,1,0,0,1,0,0,5515
GO:0008263,-0.9268919982233768,3.8537331407123734,-0.1157768287093559,-0.04202225670259074,15.725558040319752,,3,0,6,0,0,0.0020889556930678956,5515
GO:0008266,-0.7564187111277173,-0.9671408095862676,0.5891368146853098,-1.496088071919627,4.092892317469038,,2,0,0,2,0,0.0013912189646297255,5515
GO:0008269,-0.5345966714184823,-0.6835238869580222,1.8112390170069723,-0.41308750418014684,4.204226567972092,,1,0,0,2,0,0,5515
GO:0008270,-1.5032680795522058,-1.0282827910619488,0.026868900568895737,0.7598769074875882,3.895315269745411,2766.7545570945044,27,5,8,15,20,53.813220896474974,0.00028991343322141473
GO:0008272,-0.5345966714184823,-0.6835238869580222,0.41637068928570714,-1.0573557893679402,2.044364321340079,,1,0,0,1,0,0,5515
GO:0008277,-0.7564187111277173,-0.9671408095862676,0.5891368146853098,-1.496088071919627,4.092892317469038,,2,0,0,2,0,0.0013912189646297255,5515
GO:0008282,-1.070828612733914,-1.369138595082631,3.6280184064087684,-0.8274385956523718,16.868386597210474,,4,0,0,8,0,0.0027881163740131132,5515
GO:0008283,-1.4187463179692883,-1.8139787426896121,0.5761636996925309,0.31234429151204657,5.732883558964747,3494.9828896210543,7,0,0,6,6,21.30651679554614,105.08690403401508
GO:0008284,-0.24463362239351402,-1.410991464401858,-0.6288797270065611,1.5063422464667697,4.715299196350671,2096.8834759573406,38,14,9,17,30,75.80211002159211,0.00000001831216701668922
GO:0008285,1.38814154033249,-1.3674662726082005,0.29816791429606193,-1.9595063554309968,7.725470204807754,971.3107250531513,29,17,5,15,8,48.95975288998503,0.002284866127779688
GO:0008286,-1.6983356687864428,-0.7865633989247849,-0.4584365492604092,-1.2349925234811705,5.238396627152589,2930.0668516457827,10,0,3,5,5,11.992633987881414,1574.8070528370174
GO:0008289,0.8897711573172301,-0.5735740330554682,-1.5656594925779688,-0.13808261228524243,3.591036338304177,4551.406183439853,6,4,1,0,4,11.496334504340973,1765.7772094099544
GO:0008299,-0.5345966714184823,-0.6835238869580222,0.41637068928570714,-1.0573557893679402,2.044364321340079,,1,0,0,1,0,0,5515
GO:0008305,-0.9268919982233768,-1.1851043137527986,1.528058068910477,0.24778554404044967,4.659960148643856,,3,0,0,4,2,18.60460878260617,251.38385546019586
GO:0008306,2.1561609995574083,-0.060198519470793965,-0.18358567411322918,-0.14132338683140033,4.706330117163985,,1,2,0,0,0,0,5515
GO:0008307,1.6240444177780335,-0.744859887195104,-1.1638606523269384,1.1152951265690536,5.790791359851863,,4,4,0,0,4,23.18796295762701,55.55612357749164
GO:0008308,-0.7564187111277173,-0.9671408095862676,-1.3845090365846062,-0.3160315659771994,3.524271835189734,,2,0,0,0,2,0.0013912189646297255,5515
GO:0008312,-0.7564187111277173,3.144957407028249,-0.09448324046236944,-0.03429355449672522,10.473029489174253,,2,0,4,0,0,0.0013912189646297255,5515
GO:0008320,-1.070828612733914,-0.6414740813772973,-1.0332084605044674,-1.1853075898368803,4.030636720311413,,4,0,1,1,2,1.3291722316552448,5511.559879076979
GO:0008331,-0.1493457695347129,2.3542425204359207,-0.4129908968497388,-0.560569985271844,6.049562193174822,,3,1,4,0,0,15.30413489759645,669.3047601014697
GO:0008333,-0.7564187111277173,3.144957407028249,-0.09448324046236944,-0.03429355449672522,10.473029489174253,,2,0,4,0,0,0.0013912189646297255,5515
GO:0008340,1.405746687842615,-0.6447387201169836,0.6048771902504397,-0.8529705472661193,3.4852469373872985,,3,3,0,2,0,15.370979770743384,656.894748416536
GO:0008344,-1.070828612733914,-1.369138595082631,3.6280184064087684,-0.8274385956523718,16.868386597210474,,4,0,0,8,0,0.0027881163740131132,5515
GO:0008352,-1.197834080982263,-1.531525074391776,-2.1924525200817593,-0.500454807403313,8.837678606119303,4138.0804594691945,5,0,0,0,5,0.0034887053709560566,5514.999999999999
GO:0008353,1.1472028022985585,0.501865700026278,-0.4996288246223925,-0.7104761864639149,2.3223488243903936,,2,2,1,0,0,18.275305291892536,278.47133512885176
GO:0008360,-0.3000711840049018,0.08996433894765979,-1.4756460508710147,-0.8556026968846921,3.007723540119974,3898.489543097821,12,4,5,2,6,15.915930174267647,562.8852691011116
GO:0008361,0.2766079025220597,-0.32933472743353387,-0.6351445922136846,-0.40396405076735525,0.7515689017620314,,4,2,1,1,2,11.020518130403055,1962.908093291667
GO:0008366,-0.5345966714184823,0.7695826972713727,-0.5226366936271196,-0.8629304710337725,1.895849240395259,,1,0,1,0,0,0,5515
GO:0008373,-0.9268919982233768,0.4945081710689253,0.4426810285768848,-1.2361806606956038,2.827776226564167,,3,0,2,2,0,15.724029164660305,594.5700243952622
GO:0008375,3.0508243157248343,-0.08517689866843514,-0.2597615107212973,-0.19996318689296633,9.42224542804928,,2,4,0,0,0,0.0013912189646297255,5515
GO:0008378,2.1561609995574083,-0.060198519470793965,-0.18358567411322918,-0.14132338683140033,4.706330117163985,,1,2,0,0,0,0,5515
GO:0008380,-1.8819010990316878,2.4190516270736606,-2.0314680071844333,-0.19583241224017467,13.5585751188821,300.4615518226686,21,2,17,2,12,42.39896955982325,0.03511330350707544
GO:0008381,2.1561609995574083,-0.060198519470793965,-0.18358567411322918,-0.14132338683140033,4.706330117163985,,1,2,0,0,0,0,5515
GO:0008384,0.2766079025220597,-1.0569992411388673,-1.561924520617721,1.814482222699889,6.92571327210662,,4,2,0,0,6,13.039228957466888,1221.499416821779
GO:0008385,-0.7564187111277173,-0.9671408095862676,-1.3845090365846062,1.7756216856186033,6.577228254934781,,2,0,0,0,4,0.0013912189646297255,5515
GO:0008395,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0008409,-0.5345966714184823,2.222689281500768,-0.06677574881868098,-0.024236867511811533,5.231187669567201,,1,0,2,0,0,0,5515
GO:0008428,-0.7564187111277173,3.144957407028249,-0.09448324046236944,-0.03429355449672522,10.473029489174253,,2,0,4,0,0,0.0013912189646297255,5515
GO:0008429,-0.5345966714184823,-0.6835238869580222,1.8112390170069723,-0.41308750418014684,4.204226567972092,,1,0,0,2,0,0,5515
GO:0008430,-0.5345966714184823,-0.6835238869580222,-0.9784976384355584,1.2549153383778542,3.2852686400538933,,1,0,0,0,2,0,5515
GO:0008449,-0.9268919982233768,1.3343144134797873,-0.9061556032803835,-1.4961622310555236,5.6991431293839145,,3,0,3,0,0,0.0020889556930678956,5515
GO:0008456,-0.5345966714184823,-0.6835238869580222,1.8112390170069723,-0.41308750418014684,4.204226567972092,,1,0,0,2,0,0,5515
GO:0008486,-0.7564187111277173,-0.9671408095862676,-1.3845090365846062,-0.3160315659771994,3.524271835189734,,2,0,0,0,2,0.0013912189646297255,5515
