go,z,t,p,nparts,nhits
GO:0043584,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0043585,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0043586,1.338425732792201,1.7913834422003396,0.21754691333037923,9,2
GO:0043587,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0043588,1.9439371107695047,3.778891490626889,0.05953719170814582,38,7
GO:0043589,-0.11305724957314509,0.012781941681044415,0.9120220972557135,12,1
GO:0043596,2.705968354685778,7.322264736560859,0.014987103630725189,18,5
GO:0043603,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043604,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043605,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0043614,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0043615,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0043616,-0.2792019976140347,0.07795375547166744,0.7823865946846705,26,2
GO:0043618,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0043619,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0043620,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0043621,-0.013709403936204683,0.00018794775628602447,0.9891044684169555,65,6
GO:0043622,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0043625,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0043626,3.1266328314641285,9.775832862789398,,1,1
GO:0043627,0.12911425098278945,0.016670489806846742,0.8977852318745698,51,5
GO:0043647,-1.2798346409557382,1.6379767081903036,0.22004416934447968,16,0
GO:0043648,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0043649,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0043651,-1.4664270552367618,2.1504083083303613,0.15807984621949145,21,0
GO:0043652,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:0043653,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:0043654,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0043657,1.338425732792201,1.7913834422003396,0.21754691333037923,9,2
GO:0043666,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0043679,0.781931571312282,0.6114169822148945,0.4375484963586377,57,7
GO:0043682,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0043686,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0043687,0.6282817865452348,0.394738003304472,0.5344212086234057,32,4
GO:0043691,-0.48301658545425297,0.23330502182388563,0.6356267201599677,17,1
GO:0043697,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0043715,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043716,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043727,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043734,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0043739,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043754,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043759,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043771,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0043795,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043812,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0043813,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0043829,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043843,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043849,3.1266328314641285,9.775832862789398,,1,1
GO:0043874,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043878,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0043890,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043915,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043916,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043921,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043922,1.877334402506097,3.524384458832925,0.0872283162351991,12,3
GO:0043923,0.35322477504733113,0.12476774170723769,0.7285307855380785,17,2
GO:0043924,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0043928,-0.11305724957314509,0.012781941681044415,0.9120220972557135,12,1
GO:0043931,0.882138576466476,0.7781684680903007,0.3965694031989836,12,2
GO:0043932,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0043933,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043949,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0043950,-1.197112904939893,1.4330793071736296,0.25263677633235493,14,0
GO:0043951,2.0572189499473965,4.232149808022668,0.06669718896884184,11,3
GO:0043954,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043956,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043966,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0043967,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:0043968,2.807020597787696,7.879364636404393,0.06745904768582027,4,2
GO:0043981,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0043982,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0043984,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0043992,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0043993,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043994,-0.3198328853764785,0.10229307456824367,,1,0
GO:0043995,0.18936294613484503,0.03585832536886822,0.8545245029705391,9,1
GO:0043996,0.18936294613484503,0.03585832536886822,0.8545245029705391,9,1
GO:0043997,0.07848627606371505,0.00616009553034969,0.939158569073999,10,1
GO:0043998,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0043999,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044013,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044016,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044020,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0044022,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044024,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044027,1.7593615284406494,3.095352987757018,0.12900911887105562,7,2
GO:0044029,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044030,0.6457283209916158,0.4169650645306514,0.5296888350493365,14,2
GO:0044065,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044070,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0044085,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044088,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044089,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044090,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044091,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044111,3.1266328314641285,9.775832862789398,,1,1
GO:0044154,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044183,4.118001914335887,16.957939766474023,0.00017020164656304042,44,12
GO:0044194,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:0044205,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0044206,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0044207,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044208,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0044209,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0044210,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044211,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0044218,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044224,-0.11305724957314509,0.012781941681044415,0.9120220972557135,12,1
GO:0044225,3.1266328314641285,9.775832862789398,,1,1
GO:0044232,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0044233,-0.7139521574889637,0.5097276831831461,0.48350634879198384,21,1
GO:0044241,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0044242,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0044245,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0044255,-1.061043720418449,1.125813776639424,0.313623553361868,11,0
GO:0044278,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0044281,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044284,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0044291,-0.6600116360955119,0.43561535978147464,0.5171682294070883,20,1
GO:0044292,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0044294,1.338425732792201,1.7913834422003396,0.21754691333037923,9,2
GO:0044295,1.0734994297701335,1.1524010257168016,0.293300077656642,26,4
GO:0044297,2.6271260139717327,6.901791093287006,0.01057190052658182,71,13
GO:0044298,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0044299,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044300,1.7593615284406494,3.095352987757018,0.12900911887105562,7,2
GO:0044301,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0044302,3.1266328314641285,9.775832862789398,,1,1
GO:0044304,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0044305,1.8932665184070427,3.5844581097211257,0.07547256793223195,18,4
GO:0044306,2.1679864047810353,4.700165051315401,0.04665487573001228,16,4
GO:0044307,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0044308,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044309,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0044313,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0044314,3.438064277801397,11.820285978294043,0.01847393276872248,6,3
GO:0044316,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044319,-1.1082530756127662,1.2282248796051558,0.2913961653449829,12,0
GO:0044320,0.18936294613484503,0.03585832536886822,0.8545245029705391,9,1
GO:0044321,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0044322,2.321638824562627,5.390006831716537,0.035847114596079054,15,4
GO:0044323,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0044325,0.9540952331556631,0.9102977139303593,0.34184791059325015,128,15
GO:0044326,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0044327,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:0044331,0.3281411044305979,0.10767658441693258,0.7454330007650832,27,3
GO:0044334,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0044335,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044336,3.1266328314641285,9.775832862789398,,1,1
GO:0044338,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0044339,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0044340,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044341,-0.9047899705162633,0.8186448907468208,0.3956486368249451,8,0
GO:0044342,0.44407588191264874,0.1972033888964968,0.6633271589622565,16,2
GO:0044344,1.0734994297701335,1.1524010257168016,0.293300077656642,26,4
GO:0044345,3.1266328314641285,9.775832862789398,,1,1
GO:0044346,3.3488620236618325,11.214876853524427,0.008538977731395708,10,4
GO:0044351,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0044354,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0044355,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0044357,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044375,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0044378,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0044380,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044381,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0044387,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0044388,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0044389,2.9101862588702847,8.469184061317423,0.008369295147009579,22,6
GO:0044390,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0044393,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0044406,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044419,-1.0116389731356576,1.0234134119669678,0.3381337178382363,10,0
GO:0044458,0.8820625636163819,0.7780343661335039,0.38876616662647523,20,3
GO:0044466,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044508,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044524,3.1266328314641285,9.775832862789398,,1,1
GO:0044528,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0044530,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0044539,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0044540,3.1266328314641285,9.775832862789398,,1,1
GO:0044545,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:0044546,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0044547,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0044548,-0.2756922919741385,0.07600623985395367,0.7871180755787773,14,1
GO:0044549,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044557,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044565,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0044571,0.07848627606371505,0.00616009553034969,0.939158569073999,10,1
GO:0044572,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0044580,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0044594,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044595,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044596,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044597,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:0044598,-1.0116389731356576,1.0234134119669678,0.3381337178382363,10,0
GO:0044599,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0044602,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044603,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044609,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044610,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044611,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0044613,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0044614,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0044615,0.882138576466476,0.7781684680903007,0.3965694031989836,12,2
GO:0044650,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044665,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0044666,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:0044691,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0044715,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0044716,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044717,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044721,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0044725,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0044726,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044727,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044729,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:0044736,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044751,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044752,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:0044753,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0044754,3.0966398400693453,9.589178299104702,0.011315237978813418,11,4
GO:0044770,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0044771,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044772,4.737248062896117,22.441519209413016,0.00014335784973378333,20,8
GO:0044773,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0044774,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044778,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044779,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044782,0.35322477504733113,0.12476774170723769,0.7285307855380785,17,2
GO:0044784,3.1266328314641285,9.775832862789398,,1,1
GO:0044788,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0044790,2.321638824562627,5.390006831716537,0.035847114596079054,15,4
GO:0044793,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044794,0.882138576466476,0.7781684680903007,0.3965694031989836,12,2
GO:0044795,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044804,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0044805,-0.9047899705162633,0.8186448907468208,0.3956486368249451,8,0
GO:0044806,3.0622079608166284,9.377117595288736,0.022162190081439253,7,3
GO:0044818,1.877334402506097,3.524384458832925,0.0872283162351991,12,3
GO:0044819,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044827,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0044828,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:0044829,2.25873677446246,5.101891816309077,0.05028029322164435,10,3
GO:0044830,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0044839,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0044843,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0044849,0.5412383773964792,0.2929389811667736,0.5968512570486268,15,2
GO:0044853,-0.03747345903720995,0.0014042601322134523,0.970340306285922,33,3
GO:0044854,4.421842414492276,19.552690338602883,0.14158985978872873,2,2
GO:0044855,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044857,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0044860,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0044861,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044869,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044871,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0044873,-0.3198328853764785,0.10229307456824367,,1,0
GO:0044877,2.622330281074788,6.876616103041775,0.009192816340162027,292,40
GO:0044878,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045002,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045003,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045004,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045006,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0045007,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045008,-0.9047899705162633,0.8186448907468208,0.3956486368249451,8,0
GO:0045010,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0045016,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045019,2.872530228545718,8.251429913908916,0.015172688840269365,12,4
GO:0045022,-0.15993741947085666,0.025579978146996755,0.8743266848390153,24,2
GO:0045023,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0045025,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045026,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045027,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:0045028,-1.061043720418449,1.125813776639424,0.313623553361868,11,0
GO:0045029,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045030,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045031,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045039,0.18936294613484503,0.03585832536886822,0.8545245029705391,9,1
GO:0045040,1.714998253958391,2.9412190110803293,0.11202902821218517,13,3
GO:0045041,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045046,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0045047,1.5671489339573703,2.4559557812037225,0.14109001227090023,14,3
GO:0045048,-0.9047899705162633,0.8186448907468208,0.3956486368249451,8,0
GO:0045050,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045053,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045054,2.3676927366591274,5.60596889522839,0.07701428374129875,5,2
GO:0045055,0.9783626870319065,0.9571935473762925,0.34086216614046805,19,3
GO:0045056,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:0045058,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045059,-1.061043720418449,1.125813776639424,0.313623553361868,11,0
GO:0045060,-1.1082530756127662,1.2282248796051558,0.2913961653449829,12,0
GO:0045061,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045062,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045063,2.25873677446246,5.101891816309077,0.05028029322164435,10,3
GO:0045064,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:0045065,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045066,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045069,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0045070,2.217097253074897,4.9155202295922535,0.03522521599053289,28,6
GO:0045071,-0.9724543864555554,0.9456675337366508,0.33666875285425835,41,2
GO:0045087,0.9265679438947287,0.8585281546533052,0.354653141636858,446,47
GO:0045088,-1.431048735951459,2.047900484668269,0.16865923665246918,20,0
GO:0045089,2.3193159333506403,5.3792263986941515,0.028498483222606237,27,6
GO:0045092,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0045095,-2.2919388043840336,5.252983483041313,0.02429559813031287,89,2
GO:0045098,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045103,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045104,-0.48301658545425297,0.23330502182388563,0.6356267201599677,17,1
GO:0045105,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045107,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045109,-2.223370714691824,4.9433773349492345,0.02956748403988082,68,1
GO:0045110,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045111,0.22321193101625558,0.04982356614800565,0.824317786551857,49,5
GO:0045112,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045113,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045116,-0.8156971817013531,0.6653618922355302,0.4234172652338034,23,1
GO:0045117,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045120,2.807020597787696,7.879364636404393,0.06745904768582027,4,2
GO:0045121,0.8718935689566438,0.7601983955879538,0.38437855860952885,189,21
GO:0045123,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045124,0.07848627606371505,0.00616009553034969,0.939158569073999,10,1
GO:0045125,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045127,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045130,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045132,5.415770728948437,29.33057258853468,0.03244401283463291,3,3
GO:0045134,2.487488519449557,6.1875991343933485,0.03766939154564035,9,3
GO:0045136,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045137,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045141,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0045142,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0045143,4.530388925164494,20.5244238132531,0.020122816067204004,4,3
GO:0045145,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045148,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045159,-0.9047899705162633,0.8186448907468208,0.3956486368249451,8,0
GO:0045161,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045162,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0045163,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045165,0.8823545395872907,0.7785495335302999,0.3814961384477026,55,7
GO:0045167,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045171,3.0920586661030667,9.560826794623075,0.0027068128628437707,84,16
GO:0045174,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045176,1.4314386009795534,2.049016468374301,0.17424886342158807,15,3
GO:0045177,0.7968684792915881,0.6349993732884882,0.42842857351900787,66,8
GO:0045178,-1.2391620697696692,1.5355226351558504,0.23565814601135748,15,0
GO:0045179,1.5326764040365837,2.349096959490513,0.16921991894499513,8,2
GO:0045180,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045182,0.882138576466476,0.7781684680903007,0.3965694031989836,12,2
GO:0045184,1.7638955391142104,3.1113274729070106,0.08729587657645596,33,6
GO:0045185,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045186,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045187,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0045188,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0045190,1.0805646821283077,1.1676200322630508,0.29498259999391574,18,3
GO:0045191,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045197,-0.8156971817013531,0.6653618922355302,0.4234172652338034,23,1
GO:0045198,-0.2756922919741385,0.07600623985395367,0.7871180755787773,14,1
GO:0045199,-1.0116389731356576,1.0234134119669678,0.3381337178382363,10,0
GO:0045200,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0045202,0.7578909815274782,0.5743987398806844,0.44892662549207996,436,45
GO:0045204,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045210,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045211,0.1598961805314718,0.02556678854855303,0.8731584302937281,166,16
GO:0045213,3.1266328314641285,9.775832862789398,,1,1
GO:0045214,-0.2945963526141267,0.08678701097354688,0.7699488467360421,38,3
GO:0045216,-0.09664479980895067,0.00934021733011215,0.9238834956742876,23,2
GO:0045217,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0045218,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0045221,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045225,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045226,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045234,3.1266328314641285,9.775832862789398,,1,1
GO:0045236,-1.197112904939893,1.4330793071736296,0.25263677633235493,14,0
GO:0045237,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045239,3.1266328314641285,9.775832862789398,,1,1
GO:0045244,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0045251,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045252,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045253,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045254,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0045277,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:0045292,1.714998253958391,2.9412190110803293,0.11202902821218517,13,3
GO:0045293,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
